"","Id","EventId","EventMonth","Paid","PayInd","OpenInd"
"879",490,3,30,1321,1,0
"880",491,1,28,9454,1,1
"881",491,2,35,8953,1,0
"882",492,1,5,1794,1,0
"883",493,1,6,556,1,0
"884",494,1,27,2506,1,1
"885",494,2,39,2605,1,0
"886",495,1,22,5777,1,1
"887",495,2,39,5000,1,0
"888",496,1,18,3868,1,1
"889",496,2,24,3825,1,0
"890",497,1,12,4017,1,0
"891",498,1,5,1162,1,0
"892",499,1,5,3410,1,0
"893",500,1,4,169,1,0
"894",501,1,6,7481,1,1
"895",501,2,12,6057,1,0
"896",502,1,12,2340,1,1
"897",502,2,17,2623,1,1
"898",502,3,21,2430,1,0
"899",503,1,19,3086,1,0
"900",504,1,18,9121,1,1
"901",504,2,33,8347,1,0
"902",505,1,10,6228,1,0
"903",506,1,4,112,1,0
"904",507,1,7,674,1,0
"905",508,1,6,3439,1,1
"906",508,2,9,3817,1,0
"907",509,1,20,4707,1,0
"908",510,1,12,2382,1,0
"909",512,1,62,10290,1,0
"910",513,1,5,288,1,0
"911",514,1,8,8195,1,1
"912",514,2,9,8122,1,0
"913",515,1,10,2004,1,0
"914",516,1,9,1750,1,1
"915",516,2,16,2023,1,0
"916",517,1,8,656,1,1
"917",517,2,16,681,1,0
"918",518,1,4,120,1,0
"919",519,1,24,3000,1,1
"920",519,2,39,3535,1,0
"921",520,1,9,6568,1,0
"922",521,1,21,2598,1,0
"923",522,1,5,2106,1,1
"924",522,2,6,2107,1,1
"925",522,3,7,2387,1,0
"926",523,1,11,6640,1,1
"927",523,2,17,7515,1,0
"928",525,1,6,1813,1,0
"929",526,1,26,5761,1,0
"930",527,1,8,589,1,0
"931",528,1,12,6838,1,1
"932",528,2,21,6378,1,1
"933",528,3,27,7086,1,0
"934",529,1,6,3533,1,1
"935",529,2,9,3923,1,1
"936",529,3,13,87548,1,1
"937",529,4,17,-30004,0,1
"938",529,5,22,0,0,0
"939",530,1,9,5921,1,0
"940",531,1,34,1750,1,0
"941",533,1,11,2631,1,1
"942",533,2,19,2664,1,1
"943",533,3,33,2767,1,1
"944",533,4,34,0,0,0
"945",534,1,21,6541,1,1
"946",534,2,40,6370,1,0
"947",535,1,9,584,1,0
"948",536,1,5,3000,1,1
"949",536,2,6,3336,1,1
"950",536,3,7,3201,1,0
"951",537,1,19,7816,1,0
"952",538,1,20,1722,1,0
"953",539,1,25,43129,1,1
"954",539,2,34,31602,1,0
"955",540,1,28,9462,1,1
"956",540,2,43,11295,1,1
"957",540,3,59,14762,1,0
"958",541,1,6,1664,1,1
"959",541,2,17,1463,1,1
"960",541,3,26,2000,1,0
"961",542,1,18,7219,1,1
"962",542,2,46,5390,1,0
"963",543,1,10,524,1,0
"964",544,1,9,417,1,0
"965",545,1,30,3758,1,0
"966",546,1,4,452,1,1
"967",546,2,5,466,1,0
"968",547,1,18,1496,1,0
"969",548,1,25,6964,1,0
"970",549,1,11,2258,1,1
"971",549,2,19,2530,1,1
"972",549,3,23,2615,1,0
"973",550,1,21,15175,1,1
"974",550,2,31,11733,1,0
"975",551,1,9,1000,1,1
"976",551,2,14,1170,1,1
"977",551,3,23,20503,1,1
"978",551,4,25,-7926,0,1
"979",551,5,29,1646,1,0
"980",552,1,6,4113,1,1
"981",552,2,10,3263,1,1
"982",552,3,14,82677,1,1
"983",552,4,15,9649,1,0
"984",553,1,16,13809,1,1
"985",553,2,23,15000,1,0
"986",554,1,19,10000,1,1
"987",554,2,32,10000,1,0
"988",555,1,13,2000,1,0
"989",556,1,19,5350,1,0
"990",557,1,13,1864,1,0
"991",558,1,34,8217,1,0
"992",559,1,8,1287,1,1
"993",559,2,10,1153,1,0
"994",560,1,17,14086,1,1
"995",560,2,39,13952,1,1
"996",560,3,57,15377,1,1
"997",560,4,61,0,0,0
"998",561,1,5,393,1,0
"999",562,1,44,2978,1,0
"1000",563,1,6,2052,1,1
"1001",563,2,8,1605,1,1
"1002",563,3,11,1463,1,0
"1003",564,1,10,1717,1,1
"1004",564,2,24,1749,1,0
"1005",565,1,20,5113,1,0
"1006",566,1,6,255,1,0
"1007",568,1,6,407,1,0
"1008",569,1,7,8900,1,1
"1009",569,2,17,9477,1,0
"1010",570,1,25,3696,1,0
"1011",571,1,6,3345,1,1
"1012",571,2,7,3000,1,1
"1013",571,3,10,3459,1,0
"1014",572,1,15,7520,1,1
"1015",572,2,21,9048,1,1
"1016",572,3,28,8932,1,0
"1017",573,1,8,1226,1,1
"1018",573,2,12,1126,1,1
"1019",573,3,14,1216,1,0
"1020",574,1,14,10224,1,1
"1021",574,2,16,10156,1,0
"1022",575,1,17,2360,1,0
"1023",576,1,10,5972,1,1
"1024",576,2,15,6299,1,0
"1025",577,1,17,2332,1,0
"1026",578,1,25,5345,1,0
"1027",579,1,15,6438,1,1
"1028",579,2,28,6413,1,0
"1029",580,1,11,1000,1,0
"1030",581,1,10,1862,1,1
"1031",581,2,15,1498,1,0
"1032",582,1,5,136,1,0
"1033",583,1,9,1913,1,1
"1034",583,2,14,1946,1,1
"1035",583,3,18,2033,1,1
"1036",583,4,23,0,0,0
"1037",584,1,11,2340,1,0
"1038",585,1,10,1651,1,0
"1039",586,1,26,7559,1,1
"1040",586,2,66,9354,1,0
"1041",587,1,11,14347,1,1
"1042",587,2,16,13037,1,0
"1043",588,1,27,5406,1,0
"1044",589,1,22,3060,1,0
"1045",590,1,15,723,1,0
"1046",592,1,10,2299,1,1
"1047",592,2,14,2525,1,0
"1048",593,1,31,3109,1,0
"1049",594,1,24,1730,1,0
"1050",595,1,15,3000,1,0
"1051",596,1,8,7590,1,1
"1052",596,2,17,8067,1,0
"1053",597,1,13,893,1,1
"1054",597,2,24,1090,1,0
"1055",598,1,25,3992,1,0
"1056",599,1,22,39839,1,1
"1057",599,2,42,35849,1,0
"1058",600,1,12,4027,1,1
"1059",600,2,21,4257,1,1
"1060",600,3,29,99078,1,1
"1061",600,4,30,11081,1,0
"1062",601,1,10,1333,1,1
"1063",601,2,21,1236,1,1
"1064",601,3,29,1152,1,0
"1065",602,1,30,5131,1,0
"1066",603,1,9,1204,1,1
"1067",603,2,13,1212,1,1
"1068",603,3,18,957,1,1
"1069",603,4,22,22732,1,0
"1070",603,5,23,0,0,1
"1071",603,6,32,0,0,0
"1072",604,1,21,4148,1,0
"1073",605,1,7,30015,1,1
"1074",605,2,31,24774,1,0
"1075",606,1,23,9487,1,0
"1076",607,1,19,50120,1,1
"1077",607,2,28,56234,1,0
"1078",608,1,7,6524,1,1
"1079",608,2,12,7540,1,0
"1080",609,1,6,720,1,0
"1081",610,1,13,7455,1,1
"1082",610,2,18,6594,1,0
"1083",611,1,18,1000,1,0
"1084",612,1,22,1981,1,0
"1085",613,1,7,451,1,1
"1086",613,2,11,407,1,0
"1087",614,1,8,4501,1,1
"1088",614,2,14,5812,1,1
"1089",614,3,20,5107,1,1
"1090",614,4,22,0,0,0
"1091",615,1,15,2553,1,0
"1092",616,1,23,8114,1,0
"1093",617,1,14,516,1,0
"1094",618,1,5,83,1,1
"1095",618,2,6,91,1,0
"1096",619,1,9,3682,1,0
"1097",620,1,7,2243,1,1
"1098",620,2,10,2000,1,1
"1099",620,3,13,2000,1,1
"1100",620,4,18,65485,1,1
"1101",620,5,19,-20199,0,1
"1102",620,6,21,5307,1,0
"1103",621,1,11,6285,1,1
"1104",621,2,17,6395,1,1
"1105",621,3,23,-9293,0,1
"1106",621,4,27,7051,1,1
"1107",621,5,29,0,0,0
"1108",622,1,47,3640,1,0
"1109",624,1,8,2787,1,0
"1110",625,1,20,8140,1,0
"1111",626,1,18,1346,1,1
"1112",626,2,36,1366,1,1
"1113",626,3,49,1245,1,0
"1114",627,1,5,151,1,0
"1115",628,1,13,3682,1,0
"1116",629,1,20,27534,1,1
"1117",629,2,50,26506,1,0
"1118",630,1,9,1129,1,1
"1119",630,2,18,1559,1,1
"1120",630,3,27,-3140,0,1
"1121",630,4,28,1472,1,0
"1122",631,1,23,1457,1,0
"1123",633,1,9,403,1,0
"1124",634,1,8,1496,1,0
"1125",635,1,12,5152,1,1
"1126",635,2,25,5204,1,0
"1127",636,1,32,6818,1,0
"1128",637,1,21,9767,1,1
"1129",637,2,33,11963,1,0
"1130",638,1,12,1000,1,1
"1131",638,2,23,652,1,1
"1132",638,3,32,765,1,1
"1133",638,4,42,680,1,1
"1134",638,5,49,796,1,1
"1135",638,6,57,24426,1,1
"1136",638,7,59,2607,1,0
"1137",639,1,8,2396,1,0
"1138",640,1,14,3000,1,0
"1139",641,1,9,412,1,1
"1140",641,2,11,518,1,0
"1141",642,1,7,2000,1,1
"1142",642,2,8,1373,1,1
"1143",642,3,10,1725,1,0
"1144",644,1,15,2000,1,0
"1145",645,1,17,699,1,0
"1146",646,1,12,1332,1,0
"1147",647,1,35,27839,1,1
"1148",647,2,56,31644,1,0
"1149",648,1,6,2751,1,1
"1150",648,2,11,3267,1,0
"1151",649,1,21,8123,1,1
"1152",649,2,33,10000,1,0
"1153",650,1,5,56,1,1
"1154",650,2,6,77,1,0
"1155",651,1,34,3000,1,0
"1156",652,1,10,1597,1,0
"1157",653,1,23,3921,1,0
"1158",655,1,16,4335,1,0
"1159",656,1,19,902,1,1
"1160",656,2,31,1040,1,0
"1161",657,1,30,6518,1,1
"1162",657,2,54,6909,1,0
"1163",658,1,10,6872,1,1
"1164",658,2,20,6547,1,0
"1165",659,1,10,3529,1,0
"1166",660,1,24,4554,1,0
"1167",661,1,20,3651,1,1
"1168",661,2,35,3390,1,0
"1169",662,1,19,2040,1,1
"1170",662,2,30,2000,1,1
"1171",662,3,46,2558,1,0
"1172",663,1,25,24729,1,1
"1173",663,2,29,25509,1,0
"1174",663,3,30,8008,1,1
"1175",663,4,31,0,0,0
"1176",664,1,5,37,1,1
"1177",664,2,6,35,1,0
"1178",665,1,7,54,1,0
"1179",666,1,7,1366,1,1
"1180",666,2,9,1388,1,1
"1181",666,3,11,1426,1,0
"1182",667,1,6,1075,1,1
"1183",667,2,7,1000,1,0
"1184",668,1,31,3000,1,0
"1185",669,1,6,200,1,0
"1186",670,1,13,7465,1,1
"1187",670,2,26,8811,1,0
"1188",671,1,5,1600,1,1
"1189",671,2,7,3113,1,1
"1190",671,3,9,-2124,0,0
"1191",672,1,9,679,1,0
"1192",673,1,36,2563,1,0
"1193",674,1,6,8578,1,1
"1194",674,2,9,9058,1,0
"1195",675,1,11,3819,1,0
"1196",676,1,19,1398,1,1
"1197",676,2,30,1016,1,0
"1198",677,1,13,1577,1,1
"1199",677,2,22,1689,1,1
"1200",677,3,24,1762,1,1
"1201",677,4,26,0,0,0
"1202",678,1,9,656,1,1
"1203",678,2,14,704,1,0
"1204",679,1,31,23576,1,1
"1205",679,2,66,23982,1,0
"1206",681,1,16,1641,1,0
"1207",683,1,7,2382,1,1
"1208",683,2,8,2181,1,1
"1209",683,3,9,2000,1,0
"1210",684,1,12,5498,1,1
"1211",684,2,21,6360,1,0
"1212",685,1,15,7968,1,1
"1213",685,2,32,8393,1,0
"1214",686,1,12,1103,1,1
"1215",686,2,22,976,1,1
"1216",686,3,35,1146,1,0
"1217",687,1,18,9588,1,1
"1218",687,2,23,7344,1,0
"1219",688,1,7,5626,1,1
"1220",688,2,9,7670,1,0
"1221",689,1,13,2000,1,1
"1222",689,2,17,2000,1,1
"1223",689,3,20,1722,1,0
"1224",690,1,13,3060,1,1
"1225",690,2,19,2403,1,0
"1226",691,1,10,4038,1,1
"1227",691,2,19,4075,1,0
"1228",692,1,7,681,1,1
"1229",692,2,16,630,1,0
"1230",694,1,5,1390,1,1
"1231",694,2,6,1283,1,1
"1232",694,3,7,1407,1,1
"1233",694,4,10,0,0,0
"1234",695,1,8,1421,1,1
"1235",695,2,10,1646,1,1
"1236",695,3,14,1239,1,0
"1237",696,1,20,6820,1,1
"1238",696,2,28,6658,1,1
"1239",696,3,44,7094,1,0
"1240",697,1,17,2000,1,0
"1241",698,1,14,7348,1,1
"1242",698,2,38,7169,1,0
"1243",699,1,8,1003,1,0
"1244",700,1,40,1613,1,0
"1245",701,1,11,3447,1,0
"1246",702,1,5,90,1,1
"1247",702,2,6,93,1,0
"1248",703,1,5,1517,1,1
"1249",703,2,6,1458,1,1
"1250",703,3,7,1668,1,0
"1251",705,1,13,2623,1,0
"1252",706,1,8,1778,1,0
"1253",707,1,40,7937,1,1
"1254",707,2,57,9349,1,0
"1255",708,1,16,3136,1,1
"1256",708,2,22,3293,1,0
"1257",709,1,9,362,1,0
"1258",710,1,10,10173,1,1
"1259",710,2,16,11913,1,0
"1260",711,1,38,5705,1,1
"1261",711,2,51,6285,1,0
"1262",712,1,11,6870,1,1
"1263",712,2,18,8517,1,0
"1264",713,1,14,882,1,1
"1265",713,2,29,1000,1,1
"1266",713,3,46,15532,1,1
"1267",713,4,50,1000,1,0
"1268",714,1,14,4633,1,0
"1269",715,1,5,727,1,0
"1270",716,1,8,1000,1,0
"1271",717,1,7,273,1,1
"1272",717,2,12,320,1,0
"1273",718,1,12,1197,1,1
"1274",718,2,15,1132,1,1
"1275",718,3,20,969,1,0
"1276",719,1,9,1600,1,1
"1277",719,2,16,1641,1,0
"1278",720,1,17,2206,1,0
"1279",721,1,7,26,1,0
"1280",722,1,7,16495,1,1
"1281",722,2,10,19017,1,0
"1282",723,1,7,266,1,1
"1283",723,2,11,243,1,0
"1284",724,1,6,294,1,0
"1285",725,1,13,3748,1,0
"1286",726,1,7,1395,1,0
"1287",727,1,6,298,1,0
"1288",728,1,11,7010,1,1
"1289",728,2,15,6387,1,0
"1290",729,1,14,1359,1,1
"1291",729,2,28,1399,1,0
"1292",730,1,13,2056,1,1
"1293",730,2,16,2004,1,1
"1294",730,3,29,29658,1,1
"1295",730,4,31,3000,1,0
"1296",731,1,6,3523,1,1
"1297",731,2,8,3106,1,1
"1298",731,3,10,95398,1,0
"1299",732,1,6,1000,1,1
"1300",732,2,9,1249,1,1
"1301",732,3,12,1001,1,0
"1302",733,1,33,6470,1,0
"1303",734,1,18,3259,1,1
"1304",734,2,31,3538,1,0
"1305",735,1,23,3960,1,0
"1306",736,1,19,7201,1,0
"1307",737,1,6,2068,1,0
"1308",738,1,15,3927,1,1
"1309",738,2,34,4759,1,1
"1310",738,3,50,4599,1,1
"1311",738,4,53,0,0,0
"1312",739,1,6,521,1,0
"1313",740,1,11,3773,1,1
"1314",740,2,21,3714,1,0
"1315",741,1,6,1749,1,0
"1316",742,1,37,2392,1,0
"1317",743,1,40,9714,1,0
"1318",744,1,16,8655,1,1
"1319",744,2,28,7623,1,0
"1320",745,1,20,2043,1,0
"1321",746,1,12,725,1,0
"1322",747,1,23,628,1,0
"1323",748,1,8,331,1,1
"1324",748,2,12,361,1,0
"1325",749,1,38,2465,1,0
"1326",750,1,8,812,1,0
"1327",751,1,10,1000,1,0
"1328",752,1,14,1000,1,0
"1329",753,1,9,453,1,0
"1330",754,1,12,2000,1,0
"1331",755,1,9,1673,1,0
"1332",756,1,6,135,1,0
"1333",757,1,8,3254,1,0
"1334",758,1,29,1653,1,0
"1335",759,1,13,1739,1,1
"1336",759,2,23,1603,1,0
"1337",760,1,15,2514,1,0
"1338",762,1,12,19268,1,1
"1339",762,2,21,22204,1,0
"1340",763,1,11,8815,1,1
"1341",763,2,16,11482,1,1
"1342",763,3,26,9414,1,0
"1343",764,1,16,3242,1,1
"1344",764,2,28,3642,1,1
"1345",764,3,39,139182,1,1
"1346",764,4,41,12541,1,0
"1347",765,1,41,5869,1,0
"1348",766,1,17,7648,1,1
"1349",766,2,25,7835,1,0
"1350",767,1,13,3965,1,1
"1351",767,2,23,4046,1,1
"1352",767,3,27,4329,1,1
"1353",767,4,29,0,0,0
"1354",768,1,13,7376,1,0
"1355",769,1,17,1654,1,1
"1356",769,2,25,2000,1,1
"1357",769,3,34,1782,1,1
"1358",769,4,43,49938,1,1
"1359",769,5,46,3053,1,1
"1360",769,6,47,0,0,0
"1361",770,1,10,533,1,0
"1362",771,1,16,3278,1,0
"1363",772,1,7,693,1,0
"1364",773,1,16,5941,1,1
"1365",773,2,37,5000,1,0
"1366",774,1,9,6360,1,1
"1367",774,2,14,5882,1,0
"1368",775,1,14,3000,1,1
"1369",775,2,23,3000,1,0
"1370",776,1,19,1437,1,0
"1371",777,1,33,16904,1,1
"1372",777,2,54,14562,1,0
"1373",778,1,35,54184,1,1
"1374",778,2,48,52397,1,0
"1375",779,1,38,7991,1,0
"1376",780,1,10,5438,1,1
"1377",780,2,28,5191,1,0
"1378",781,1,26,3609,1,0
"1379",782,1,12,532,1,0
"1380",783,1,8,1009,1,1
"1381",783,2,11,859,1,0
"1382",784,1,8,1594,1,1
"1383",784,2,12,1396,1,1
"1384",784,3,20,2000,1,1
"1385",784,4,25,0,0,0
"1386",785,1,24,10093,1,1
"1387",785,2,31,11490,1,0
"1388",785,3,34,0,0,1
"1389",785,4,39,3405,1,0
"1390",786,1,16,1030,1,0
"1391",787,1,10,2194,1,1
"1392",787,2,16,2310,1,1
"1393",787,3,21,2309,1,0
"1394",788,1,13,485,1,0
"1395",789,1,11,550,1,0
"1396",790,1,27,15542,1,1
"1397",790,2,50,19337,1,0
"1398",791,1,5,633,1,0
"1399",792,1,17,11492,1,1
"1400",792,2,26,10881,1,0
"1401",793,1,9,1461,1,1
"1402",793,2,15,1496,1,0
"1403",794,1,30,4236,1,0
"1404",795,1,18,3575,1,0
"1405",796,1,14,1299,1,1
"1406",796,2,24,1307,1,0
"1407",797,1,22,3000,1,0
"1408",798,1,16,2518,1,0
"1409",799,1,8,2000,1,1
"1410",799,2,10,2000,1,1
"1411",799,3,12,1693,1,0
"1412",800,1,8,1386,1,0
"1413",801,1,16,2000,1,1
"1414",801,2,23,2000,1,0
"1415",802,1,26,10911,1,1
"1416",802,2,46,13558,1,0
"1417",802,3,51,0,0,1
"1418",802,4,52,3720,1,0
"1419",803,1,11,1188,1,0
"1420",804,1,8,847,1,0
"1421",805,1,5,2514,1,1
"1422",805,2,6,2683,1,0
"1423",806,1,6,1711,1,1
"1424",806,2,8,2000,1,1
"1425",806,3,9,1551,1,0
"1426",807,1,6,1000,1,0
"1427",808,1,29,5078,1,0
"1428",809,1,21,7219,1,1
"1429",809,2,25,6282,1,0
"1430",810,1,15,5502,1,1
"1431",810,2,22,4581,1,0
"1432",811,1,12,2639,1,1
"1433",811,2,24,3147,1,1
"1434",811,3,39,3052,1,0
"1435",812,1,12,344,1,1
"1436",812,2,21,386,1,0
"1437",813,1,10,20075,1,1
"1438",813,2,14,24439,1,0
"1439",814,1,10,3033,1,1
"1440",814,2,28,2907,1,0
"1441",815,1,11,1581,1,0
"1442",816,1,16,1763,1,0
"1443",818,1,7,7,1,0
"1444",819,1,10,3331,1,1
"1445",819,2,13,4162,1,0
"1446",821,1,13,1900,1,1
"1447",821,2,27,2653,1,0
"1448",822,1,17,1165,1,0
"1449",823,1,8,6,1,0
"1450",824,1,20,3000,1,1
"1451",824,2,30,3595,1,0
"1452",825,1,9,6976,1,0
"1453",827,1,47,4001,1,0
"1454",828,1,13,2340,1,1
"1455",828,2,19,2230,1,1
"1456",828,3,22,2481,1,1
"1457",828,4,29,102608,1,1
"1458",828,5,30,9783,1,1
"1459",828,6,33,0,0,0
"1460",829,1,18,8051,1,1
"1461",829,2,36,8825,1,0
"1462",830,1,18,2027,1,0
"1463",831,1,17,5721,1,1
"1464",831,2,25,5128,1,0
"1465",832,1,7,399,1,1
"1466",832,2,8,294,1,0
"1467",833,1,22,5791,1,0
"1468",834,1,18,3000,1,1
"1469",834,2,39,3520,1,0
"1470",835,1,12,1651,1,1
"1471",835,2,19,1979,1,0
"1472",836,1,8,6301,1,1
"1473",836,2,10,8179,1,0
"1474",837,1,10,1461,1,1
"1475",837,2,15,1789,1,1
"1476",837,3,19,1359,1,0
"1477",838,1,34,3082,1,0
"1478",839,1,10,16845,1,1
"1479",839,2,15,15305,1,0
"1480",840,1,25,2391,1,0
"1481",841,1,11,2499,1,1
"1482",841,2,22,3000,1,0
"1483",842,1,17,3191,1,0
"1484",843,1,17,4744,1,0
"1485",844,1,18,4199,1,1
"1486",844,2,23,4672,1,0
"1487",845,1,23,16124,1,1
"1488",845,2,47,15002,1,0
"1489",846,1,28,6289,1,0
"1490",847,1,15,1546,1,0
"1491",848,1,9,210,1,0
"1492",849,1,13,1098,1,1
"1493",849,2,22,1124,1,1
"1494",849,3,27,1102,1,1
"1495",849,4,30,0,0,0
"1496",850,1,13,754,1,1
"1497",850,2,16,745,1,0
"1498",851,1,8,16222,1,1
"1499",851,2,11,16434,1,0
"1500",852,1,14,17072,1,1
"1501",852,2,31,19940,1,0
"1502",853,1,17,6584,1,1
"1503",853,2,25,6458,1,0
"1504",854,1,11,3000,1,1
"1505",854,2,15,3160,1,1
"1506",854,3,18,3000,1,0
"1507",855,1,10,7764,1,1
"1508",855,2,16,9313,1,0
"1509",856,1,16,1470,1,1
"1510",856,2,26,1643,1,1
"1511",856,3,33,1531,1,1
"1512",856,4,37,36138,1,1
"1513",856,5,39,4506,1,1
"1514",856,6,41,0,0,0
"1515",856,7,42,0,0,1
"1516",856,8,45,8407,1,0
"1517",857,1,14,2000,1,1
"1518",857,2,19,2441,1,1
"1519",857,3,26,2473,1,1
"1520",857,4,28,0,0,0
"1521",858,1,8,1781,1,1
"1522",858,2,13,2000,1,0
"1523",859,1,5,116,1,0
"1524",860,1,8,7191,1,1
"1525",860,2,15,6583,1,0
"1526",861,1,40,11374,1,1
"1527",861,2,50,10795,1,0
"1528",862,1,24,10200,1,0
"1529",863,1,21,3044,1,0
"1530",864,1,25,3064,1,0
"1531",865,1,28,10703,1,1
"1532",865,2,60,11491,1,0
"1533",866,1,20,2395,1,1
"1534",866,2,36,3047,1,0
"1535",867,1,18,1378,1,0
"1536",868,1,34,2667,1,0
"1537",869,1,22,8753,1,1
"1538",869,2,41,8226,1,0
"1539",870,1,5,145,1,0
"1540",871,1,12,1754,1,0
"1541",872,1,7,2127,1,1
"1542",872,2,10,2233,1,0
"1543",873,1,6,1591,1,1
"1544",873,2,8,1605,1,1
"1545",873,3,9,1484,1,0
"1546",874,1,9,17685,1,1
"1547",874,2,12,18662,1,0
"1548",875,1,12,2000,1,0
"1549",876,1,20,11999,1,1
"1550",876,2,27,12306,1,1
"1551",876,3,45,12470,1,0
"1552",877,1,5,11820,1,1
"1553",877,2,6,6476,1,1
"1554",877,3,9,0,0,0
"1555",878,1,28,9054,1,1
"1556",878,2,51,9821,1,0
"1557",879,1,6,6326,1,1
"1558",879,2,7,6982,1,1
"1559",879,3,8,5572,1,0
"1560",880,1,46,10485,1,0
"1561",881,1,19,2403,1,1
"1562",881,2,33,2057,1,0
"1563",882,1,18,8044,1,1
"1564",882,2,35,9675,1,0
"1565",883,1,18,1443,1,0
"1566",884,1,25,8290,1,0
"1567",885,1,17,1004,1,0
"1568",886,1,6,361,1,1
"1569",886,2,7,427,1,0
"1570",887,1,35,4351,1,0
"1571",888,1,24,2396,1,1
"1572",888,2,33,2041,1,1
"1573",888,3,49,30263,1,1
"1574",888,4,52,3689,1,1
"1575",888,5,55,0,0,0
"1576",888,6,63,0,0,1
"1577",888,7,65,6369,1,0
"1578",889,1,10,2665,1,0
"1579",890,1,9,4627,1,0
"1580",891,1,17,5627,1,0
"1581",892,1,7,336,1,0
"1582",894,1,28,1854,1,1
"1583",894,2,44,2000,1,0
"1584",895,1,9,3604,1,1
"1585",895,2,17,3348,1,1
"1586",895,3,19,3000,1,1
"1587",895,4,23,0,0,0
"1588",896,1,11,2054,1,0
"1589",897,1,14,608,1,0
"1590",898,1,9,3132,1,0
"1591",899,1,25,5120,1,1
"1592",899,2,43,4960,1,0
"1593",900,1,16,2000,1,0
"1594",901,1,11,1397,1,1
"1595",901,2,20,1272,1,1
"1596",901,3,23,12844,1,1
"1597",901,4,26,1283,1,0
"1598",902,1,9,382,1,1
"1599",902,2,13,436,1,0
"1600",903,1,30,9590,1,0
"1601",904,1,5,300,1,0
"1602",905,1,17,1959,1,0
"1603",906,1,20,2000,1,0
"1604",907,1,12,15829,1,1
"1605",907,2,19,16163,1,1
"1606",907,3,27,16114,1,0
"1607",908,1,11,1069,1,1
"1608",908,2,17,1000,1,0
"1609",909,1,8,4692,1,1
"1610",909,2,11,2446,1,0
"1611",910,1,9,499,1,0
"1612",911,1,8,1041,1,0
"1613",912,1,20,4317,1,0
"1614",913,1,46,7426,1,0
"1615",914,1,13,2475,1,0
"1616",915,1,21,1319,1,1
"1617",915,2,43,1541,1,0
"1618",916,1,11,2373,1,0
"1619",917,1,20,3636,1,1
"1620",917,2,29,5026,1,0
"1621",918,1,8,2090,1,1
"1622",918,2,15,1548,1,1
"1623",918,3,24,24303,1,1
"1624",918,4,25,3633,1,0
"1625",919,1,6,4252,1,0
"1626",920,1,24,7727,1,0
"1627",921,1,14,735,1,0
"1628",922,1,10,204,1,1
"1629",922,2,14,210,1,0
"1630",923,1,16,1721,1,0
"1631",924,1,8,179,1,1
"1632",924,2,10,225,1,0
"1633",925,1,19,1355,1,1
"1634",925,2,25,1052,1,0
"1635",926,1,19,1911,1,0
"1636",927,1,10,5522,1,1
"1637",927,2,22,6674,1,1
"1638",927,3,32,-8443,0,1
"1639",927,4,36,6211,1,0
"1640",928,1,21,2009,1,0
"1641",929,1,36,3293,1,0
"1642",930,1,13,563,1,0
"1643",931,1,9,533,1,1
"1644",931,2,14,484,1,0
"1645",932,1,14,3979,1,1
"1646",932,2,20,4406,1,0
"1647",933,1,14,652,1,0
"1648",934,1,10,532,1,0
"1649",935,1,9,1000,1,0
"1650",936,1,35,6550,1,0
"1651",937,1,14,4223,1,1
"1652",937,2,25,5047,1,0
"1653",938,1,16,751,1,0
"1654",939,1,29,13299,1,1
"1655",939,2,44,12005,1,0
"1656",940,1,10,6473,1,1
"1657",940,2,16,6047,1,0
"1658",941,1,11,1835,1,1
"1659",941,2,19,2176,1,1
"1660",941,3,27,2045,1,1
"1661",941,4,29,0,0,0
"1662",942,1,15,661,1,0
"1663",943,1,7,5000,1,0
"1664",944,1,7,3130,1,1
"1665",944,2,8,5494,1,0
"1666",945,1,23,10879,1,1
"1667",945,2,40,15530,1,0
"1668",945,3,41,0,0,1
"1669",945,4,46,4469,1,0
"1670",946,1,7,6425,1,1
"1671",946,2,8,6881,1,0
"1672",947,1,10,463,1,0
"1673",948,1,13,2000,1,1
"1674",948,2,21,1657,1,0
"1675",949,1,10,5412,1,1
"1676",949,2,31,6288,1,0
"1677",950,1,9,705,1,1
"1678",950,2,16,766,1,0
"1679",951,1,13,2000,1,0
"1680",952,1,11,632,1,1
"1681",952,2,17,646,1,0
"1682",953,1,8,2347,1,1
"1683",953,2,9,2155,1,0
"1684",954,1,14,5601,1,1
"1685",954,2,19,6516,1,0
"1686",956,1,25,8981,1,0
"1687",957,1,15,1000,1,1
"1688",957,2,22,1000,1,0
"1689",958,1,11,1190,1,1
"1690",958,2,26,1038,1,0
"1691",959,1,11,743,1,0
"1692",960,1,8,2000,1,0
"1693",961,1,9,2527,1,1
"1694",961,2,17,2357,1,1
"1695",961,3,23,2384,1,0
"1696",962,1,17,8951,1,1
"1697",962,2,33,8643,1,0
"1698",963,1,11,3795,1,0
"1699",964,1,11,2181,1,1
"1700",964,2,21,2478,1,1
"1701",964,3,29,2130,1,0
"1702",965,1,9,454,1,1
"1703",965,2,13,423,1,0
"1704",966,1,23,4699,1,0
"1705",967,1,40,5979,1,0
"1706",968,1,11,1659,1,1
"1707",968,2,19,1609,1,0
"1708",969,1,8,934,1,1
"1709",969,2,12,794,1,1
"1710",969,3,16,1000,1,1
"1711",969,4,20,1000,1,1
"1712",969,5,26,881,1,1
"1713",969,6,29,1000,1,1
"1714",969,7,33,54299,1,1
"1715",969,8,35,5158,1,0
